event_types,u,i,ts
0,5,13,368222760
0,5,10,368222832
0,6,16,368222832
0,4,13,368223840
0,9,11,368224272
0,2,16,368224524
0,3,6,368224740
0,0,17,368224776
0,7,12,368224920
0,3,14,368225424
0,4,17,368225892
0,6,19,368226684
0,0,15,368227044
0,0,12,368227584
0,6,9,368228592
0,15,19,368228808
0,9,16,368229132
0,11,16,368230140
0,16,17,368230320
0,9,18,368231544
0,2,16,368231796
0,7,16,368232732
0,1,19,368232768
0,4,18,368232840
0,1,18,368234604
0,7,16,368235036
0,5,18,368236476
0,9,17,368236584
0,2,15,368236584
0,4,15,368236620
0,11,14,368236656
0,8,13,368236728
0,11,15,368236908
0,8,18,368237520
0,9,13,368237664
0,4,5,368238600
0,1,13,368239572
0,0,1,368240616
0,8,16,368240940
0,0,8,368241444
0,12,14,368241516
0,7,11,368243244
0,14,17,368243280
0,14,15,368245332
0,1,18,368245404
0,0,13,368245584
0,5,12,368245620
0,14,16,368245692
0,11,18,368246268
0,0,7,368246736
0,2,9,368249040
0,10,16,368250732
0,11,15,368251056
0,5,11,368254944
0,0,15,368259300
0,9,12,368260632
0,16,19,368263152
0,3,18,368272548
0,5,18,368273088
0,1,10,368282052
0,15,19,368295336
0,8,11,368304768
0,4,13,368306388
0,6,18,368308080
0,11,19,368308116
0,1,3,368346528
0,5,11,368413632
0,11,13,368414460
0,13,16,368414568
0,9,15,368415648
0,8,19,368415936
0,8,11,368416692
0,9,18,368416872
0,4,16,368417592
0,0,18,368418600
0,11,18,368418996
0,15,17,368419752
0,1,6,368419968
0,4,16,368423568
0,7,11,368425404
0,3,11,368425800
0,9,16,368430300
0,2,12,368430876
0,14,19,368430984
0,10,16,368431380
0,5,18,368431632
0,2,10,368431740
0,9,14,368432820
0,7,15,368438616
0,10,16,368440812
0,14,17,368444808
0,6,7,368445384
0,15,19,368445600
0,8,17,368446968
0,3,14,368447364
0,1,16,368543988
0,4,19,368550000
0,8,10,368553204
0,3,7,368560836
0,11,19,368567208
0,6,8,368642736
0,14,17,368643600
0,6,14,368673768
0,4,16,368676000
0,4,17,368703360
0,6,9,368705304
0,11,15,368744040
0,6,14,368748252
0,11,19,368748540
0,9,18,368757864
0,1,16,368795988
0,7,19,368835732
0,11,17,368860644
0,16,17,368873028
0,5,17,368920656
0,9,16,368921844
0,6,11,368922240
0,3,8,368922600
0,13,17,368937900
0,14,17,368938008
0,7,10,368943228
0,4,5,368946648
0,2,11,368947548
0,0,5,368948556
0,10,18,368949060
0,13,19,368949636
0,5,6,368950824
0,3,10,368952516
0,0,2,368973900
0,2,6,368976132
0,1,11,368976276
0,4,13,368993592
0,1,17,369063252
0,1,17,369073440
0,2,4,369075780
0,8,16,369104868
0,0,14,369105084
0,0,6,369124848
0,7,19,369126828
0,6,8,369128412
0,8,13,369129564
0,5,11,369131796
0,7,8,369138924
0,0,3,369144792
0,0,19,369146592
0,3,18,369157968
0,2,10,369158112
0,5,12,369209412
0,12,18,369222192
0,14,17,369252468
0,10,17,369257292
0,2,5,369267480
0,11,16,369290232
0,1,8,369298620
0,14,18,369312120
0,1,4,369315216
0,11,13,369329256
0,7,13,369343368
0,2,9,369357696
0,7,16,369426420
0,4,17,369566280
0,5,17,369566892
0,3,10,369567324
0,7,13,369567936
0,0,9,369568260
0,4,17,369568548
0,5,10,369570132
0,2,9,369570312
0,1,6,369570384
0,7,16,369571608
0,7,14,369571896
0,8,9,369571968
0,14,18,369573876
0,3,19,369574056
0,3,5,369575208
0,1,14,369582408
0,7,17,369592488
0,9,12,369597024
0,0,12,369650988
0,12,19,369654552
0,12,18,369655452
0,2,19,369655452
0,10,18,369656784
0,3,18,369656856
0,15,18,369657900
0,8,16,369657972
0,3,13,369661932
0,0,15,369667692
0,1,3,369678060
0,5,10,369679320
0,13,14,369715860
0,4,12,369716436
0,7,8,369718632
0,3,17,369718704
0,7,19,369719460
0,5,15,369721836
0,4,19,369725220
0,8,9,369726984
0,6,19,369744336
0,1,10,369761688
0,13,19,369804348
0,4,16,369805788
0,12,19,369806580
0,10,15,369808632
0,4,7,369809640
0,1,17,369813204
0,10,18,369814932
0,4,14,369817920
0,4,18,369819432
0,5,11,369819936
0,16,17,369820548
0,10,17,369824040
0,14,18,369827424
0,9,18,369835848
0,7,9,369838440
0,4,6,369873144
0,2,19,369890244
0,6,12,369900360
0,9,17,369900936
0,9,15,369925920
0,5,8,369930492
0,7,11,369934668
0,13,18,369948636
0,8,16,369981540
0,12,19,369985716
0,9,12,369991800
0,4,13,370007316
0,11,12,370008864
0,4,13,370009800
0,0,9,370010448
0,5,8,370010844
0,6,10,370012320
0,12,13,370013112
0,1,9,370015884
0,7,9,370017540
0,4,9,370017684
0,14,19,370017792
0,4,16,370017900
0,9,15,370038888
0,13,17,370060992
0,6,17,370061388
0,3,4,370061568
0,4,15,370062324
0,3,16,370062360
0,8,18,370063260
0,9,12,370064088
0,12,18,370064700
0,8,13,370079316
0,0,6,370079964
0,0,2,370081512
0,3,12,370083096
0,3,8,370129932
0,13,14,370130328
0,2,17,370130436
0,6,18,370131876
0,8,10,370132992
0,5,17,370133208
0,9,18,370135332
0,14,17,370137672
0,1,19,370138860
0,17,19,370139580
0,0,18,370142496
0,5,19,370155492
0,2,18,370163520
0,13,17,370164780
0,3,5,370166472
0,15,19,370171584
0,8,12,370207368
0,10,12,370208376
0,7,9,370212768
0,8,18,370230588
0,2,7,370234584
0,5,15,370245420
0,5,16,370246608
0,0,13,370246860
0,0,18,370247760
0,3,17,370259244
0,6,14,370285128
0,2,16,370290996
0,3,10,370296900
0,11,13,370300716
0,1,2,370304784
0,11,14,370306404
0,9,13,370311840
0,1,14,370316016
0,7,15,370316052
0,2,15,370318032
0,8,10,370319616
0,0,4,370324692
0,4,9,370326996
0,5,16,370333044
0,18,19,370351188
0,14,18,370357920
0,7,12,370375704
0,8,9,370378260
0,7,14,370416024
0,0,19,370420128
0,0,8,370427292
0,0,19,370428588
0,4,16,370434168
0,0,3,370435140
0,15,17,370436220
0,8,13,370439316
0,6,18,370442052
0,4,9,370447200
0,6,18,370447596
0,16,18,370449072
0,12,17,370450800
0,0,12,370457676
0,9,19,370470204
0,3,18,370470348
0,0,12,370470348
0,6,16,370470996
0,4,19,370471932
0,7,12,370473012
0,7,14,370473048
0,3,10,370473156
0,0,19,370473228
0,13,14,370475388
0,3,19,370475712
0,8,19,370479492
0,0,10,370479960
0,1,8,370489212
0,2,7,370490904
0,2,16,370491624
0,3,9,370492128
0,13,18,370493640
0,2,6,370494252
0,1,10,370494504
0,4,10,370494756
0,1,8,370495296
0,0,13,370495332
0,4,6,370498608
0,13,14,370500084
0,1,6,370500588
0,13,16,370504368
0,10,15,370516104
0,4,11,370535112
0,2,15,370562364
0,5,13,370562508
0,0,4,370564200
0,2,15,370565496
0,1,14,370620684
0,8,14,370620720
0,1,5,370623996
0,5,10,370651752
0,1,18,370651896
0,0,4,370652184
0,0,3,370652796
0,5,12,370653516
0,9,17,370656288
0,7,11,370661508
0,17,18,370662552
0,4,11,370688904
0,2,14,370700640
0,4,10,370701072
0,3,13,370708848
0,3,19,370709244
0,4,8,370709676
0,6,13,370711080
0,3,6,370719144
0,5,14,370720188
0,6,18,370722168
0,11,13,370725516
0,10,11,370726884
0,4,14,370727136
0,2,10,370727568
0,4,14,370728144
0,17,18,370730016
0,0,2,370730340
0,2,9,370730844
0,6,12,370731384
0,13,18,370731600
0,13,17,370731816
0,7,15,370732680
0,12,19,370733580
0,4,12,370734840
0,2,4,370735308
0,6,10,370736820
0,6,10,370736964
0,14,18,370737180
0,1,2,370737396
0,3,12,370738728
0,0,2,370740204
0,5,18,370742148
0,14,16,370743192
0,1,18,370744056
0,5,16,370744488
0,2,15,370745388
0,9,17,370745424
0,0,1,370745424
0,0,13,370745460
0,9,15,370745712
0,10,17,370745964
0,9,18,370746576
0,11,14,370748160
0,12,14,370749276
0,6,18,370749456
0,8,18,370749600
0,11,15,370749960
0,13,14,370755360
0,10,19,370759464
0,1,16,370760040
0,17,19,370769292
0,11,19,370776888
0,1,18,370780704
0,10,15,370781280
0,6,7,370782540
0,3,4,370782900
0,3,8,370784016
0,5,12,370784664
0,5,7,370784772
0,16,19,370785636
0,12,19,370786680
0,6,17,370787112
0,10,11,370787508
0,3,12,370787688
0,10,14,370789488
0,7,16,370790532
0,2,9,370791216
0,7,13,370792152
0,6,17,370792440
0,0,13,370792584
0,4,18,370792584
0,2,10,370793160
0,17,18,370793304
0,3,11,370793448
0,14,18,370794096
0,11,18,370795068
0,1,15,370796796
0,7,14,370797480
0,17,19,370800144
0,0,19,370803060
0,7,13,370803888
0,0,6,370805328
0,6,13,370809072
0,12,14,370809864
0,6,15,370811628
0,4,18,370811880
0,0,16,370812636
0,8,17,370820016
0,2,15,370821132
0,2,17,370822752
0,9,12,370823400
0,14,15,370823940
0,7,11,370824156
0,9,12,370824624
0,1,17,370826964
0,7,16,370835820
0,7,16,370837260
0,3,16,370838772
0,14,19,370839456
0,3,7,370839960
0,10,13,370841472
0,7,9,370841580
0,4,10,370844352
0,14,19,370857852
0,9,10,370862424
0,0,6,370884132
0,6,10,370886076
0,12,17,370888452
0,3,5,370888632
0,3,6,370895400
0,12,13,370896192
0,0,6,370896948
0,7,15,370897632
0,6,18,370898892
0,7,10,370899216
0,8,15,370901448
0,12,19,370901628
0,3,8,370901988
0,7,16,370902204
0,7,19,370902528
0,3,10,370903392
0,4,10,370904976
0,7,13,370909296
0,17,18,370911276
0,8,16,370911528
0,10,16,370913760
0,12,13,370914840
0,5,8,370915452
0,4,18,370918224
0,6,9,370918404
0,9,18,370918728
0,11,12,370919232
0,10,11,370920348
0,6,7,370921608
0,8,10,370949544
0,1,17,371003400
0,1,18,371008080
0,12,14,371011536
0,13,17,371013444
0,5,8,371014560
0,14,19,371018556
0,0,16,371019636
0,11,14,371023020
0,11,13,371027988
0,8,19,371035836
0,4,9,371039292
0,12,15,371043432
0,0,2,371046348
0,5,8,371080152
0,5,8,371080908
0,11,17,371081808
0,12,18,371089188
0,17,18,371101500
0,7,17,371106576
0,1,10,371106864
0,1,15,371108448
0,4,14,371110464
0,0,18,371114244
0,1,5,371116368
0,5,18,371116548
0,3,4,371117484
0,10,11,371119248
0,8,9,371124720
0,5,15,371143332
0,0,11,371143944
0,4,16,371145456
0,0,13,371145672
0,6,9,371145852
0,15,18,371146176
0,4,9,371146680
0,6,16,371147076
0,6,18,371147184
0,12,19,371147904
0,13,17,371148408
0,0,3,371148444
0,8,18,371149488
0,0,9,371150136
0,2,3,371151432
0,1,16,371152044
0,7,8,371153592
0,7,11,371154816
0,0,11,371177568
0,8,14,371273760
0,3,12,371298240
0,17,18,371299608
0,6,12,371300112
0,13,19,371301768
0,5,9,371303028
0,2,12,371303460
0,9,14,371304216
0,3,14,371304288
0,0,7,371304972
0,0,13,371305476
0,7,9,371307060
0,5,12,371307564
0,0,13,371308572
0,5,16,371308896
0,15,16,371309328
0,4,6,371309580
0,9,18,371310120
0,6,14,371310444
0,2,3,371311092
0,4,9,371311488
0,0,11,371315448
0,2,12,371315592
0,9,15,371316312
0,2,7,371318796
0,10,13,371320524
0,1,7,371320920
0,9,13,371321784
0,3,18,371322756
0,1,10,371324628
0,0,1,371324664
0,14,16,371325564
0,5,9,371333016
0,6,19,371336220
0,3,17,371338632
0,7,19,371340288
0,6,9,371340324
0,9,17,371341188
0,10,13,371344176
0,10,16,371347272
0,1,3,371359008
0,1,5,371362680
0,11,14,371363832
0,5,9,371365740
0,10,16,371370564
0,2,14,371373336
0,0,11,371375172
0,5,14,371375244
0,13,14,371383452
0,1,15,371426184
0,1,9,371432736
0,0,3,371433780
0,15,16,371434176
0,0,12,371436660
0,5,14,371460240
0,1,14,371460240
0,12,17,371475972
0,1,9,371491344
0,6,14,371515428
0,3,18,371518344
0,4,17,371518704
0,4,16,371523168
0,6,14,371523456
0,0,16,371569824
0,13,17,371570436
0,4,10,371575620
0,2,8,371593260
0,16,18,371594664
0,3,7,371595996
0,13,16,371598264
0,0,11,371602188
0,13,19,371603808
0,0,8,371605968
0,0,17,371607264
0,3,18,371609244
0,11,15,371612016
0,6,15,371709468
0,16,18,371712384
0,10,15,371744712
0,6,11,371816316
0,0,7,371816316
0,0,4,371822076
0,5,8,371829060
0,3,9,371889540
0,0,10,371890476
0,6,13,371908512
0,11,15,371917404
0,0,2,371932056
0,0,17,371954736
0,4,14,371954880
0,1,3,371957688
0,4,9,372042180
0,7,9,372042288
0,10,12,372042396
0,5,9,372043260
0,0,19,372043584
0,0,17,372043800
0,8,9,372044916
0,8,18,372047040
0,14,17,372047184
0,12,15,372047328
0,8,14,372050028
0,6,17,372050640
0,2,15,372053088
0,1,12,372054060
0,14,19,372054492
0,9,12,372073068
0,0,7,372075480
0,16,18,372084552
0,16,17,372085524
0,7,18,372087612
0,1,14,372158712
0,6,9,372178512
0,10,16,372179808
0,3,8,372180168
0,6,11,372182148
0,7,14,372183624
0,14,15,372190968
0,14,16,372191688
0,12,18,372199644
0,11,14,372201228
0,8,15,372203640
0,2,16,372204180
0,16,18,372205368
0,2,14,372207420
0,2,13,372209796
0,2,18,372214584
0,0,13,372224052
0,1,15,372238884
0,0,8,372247380
0,16,19,372263544
0,9,10,372264048
0,1,2,372266640
0,5,9,372270816
0,12,14,372272040
0,6,7,372283020
0,9,14,372286764
0,10,12,372289248
0,8,9,372289680
0,10,11,372293964
0,10,15,372297744
0,0,1,372299508
0,3,10,372300228
0,12,16,372301632
0,5,7,372301884
0,5,18,372303108
0,10,18,372303504
0,4,17,372304188
0,9,17,372304836
0,4,14,372312468
0,10,17,372315744
0,7,18,372331224
0,9,16,372331944
0,0,19,372335652
0,16,17,372347028
0,1,17,372348576
0,0,12,372349116
0,13,17,372349188
0,3,8,372351420
0,3,6,372352140
0,2,5,372353040
0,1,9,372353868
0,10,12,372353868
0,9,12,372355236
0,13,19,372355344
0,15,18,372355848
0,4,18,372356208
0,10,19,372363732
0,4,9,372364344
0,2,9,372368988
0,11,18,372371076
0,13,17,372372804
0,2,15,372372984
0,9,17,372374100
0,3,6,372375180
0,13,15,372376908
0,4,17,372378528
0,13,19,372378672
0,6,15,372378960
0,9,16,372379680
0,0,13,372388788
0,10,13,372430260
0,4,5,372433824
0,13,19,372434616
0,4,12,372437316
0,14,19,372468600
0,0,2,372475332
0,0,12,372480840
0,7,14,372481020
0,6,16,372482748
0,13,17,372492648
0,2,12,372511728
0,10,19,372516588
0,5,13,372517992
0,0,19,372518928
0,4,16,372519792
0,5,17,372520224
0,14,16,372563604
0,13,14,372580704
0,11,19,372582720
0,8,13,372583152
0,1,6,372586068
0,2,5,372586140
0,7,14,372587220
0,11,12,372587616
0,4,10,372593052
0,8,10,372597876
0,16,18,372614148
0,7,14,372616344
0,7,14,372619944
0,12,16,372620268
0,13,19,372621024
0,11,19,372622320
0,9,18,372626820
0,10,16,372654612
0,4,13,372661668
0,1,4,372664836
0,1,11,372665664
0,4,18,372693744
0,4,15,372696804
0,5,17,372726324
0,5,17,372727332
0,9,19,372728016
0,1,14,372774060
0,7,18,372779676
0,1,13,372799188
0,13,14,372807288
0,11,12,372810132
0,0,5,372860820
0,0,7,372863844
0,10,11,372864276
0,0,8,372865392
0,6,13,372866580
0,7,8,372867300
0,4,18,372872196
0,1,11,372874788
0,13,16,372875076
0,7,10,372877344
0,0,13,372878028
0,6,15,372878028
0,15,16,372878496
0,3,7,372878856
0,16,18,372878928
0,12,18,372879612
0,11,19,372879828
0,10,18,372879972
0,10,11,372880944
0,11,13,372881196
0,3,13,372882528
0,1,19,372883032
0,15,17,372889116
0,12,17,372891636
0,2,6,372893256
0,9,18,372893544
0,8,13,372895668
0,15,19,372896460
0,6,11,372896748
0,3,9,372910608
0,3,12,372916008
0,14,18,372936384
0,6,17,372964104
0,1,3,372969900
0,0,5,372970692
0,0,7,373018896
0,0,16,373032396
0,7,15,373034916
0,6,16,373056840
0,0,17,373072068
0,0,18,373074984
0,10,12,373075920
0,8,12,373077504
0,0,15,373079232
0,4,17,373080024
0,16,18,373095216
0,11,16,373101696
0,6,10,373103964
0,0,2,373114224
0,9,17,373116348
0,14,15,373124556
0,2,4,373159620
0,7,17,373159872
0,10,13,373206888
0,8,15,373209552
0,10,15,373211928
0,11,12,373215312
0,5,11,373217256
0,5,7,373220676
0,7,10,373224240
0,4,13,373242204
0,0,18,373253184
0,15,17,373254984
0,9,15,373256568
0,7,16,373304808
0,8,19,373305528
0,0,4,373306212
0,2,3,373307148
0,3,14,373309272
0,5,12,373310460
0,14,19,373310892
0,13,18,373311828
0,9,10,373312332
0,11,16,373314960
0,3,12,373316112
0,0,19,373317048
0,10,11,373317624
0,2,13,373330692
0,15,16,373331628
0,1,12,373334616
0,0,18,373345272
0,11,19,373350636
0,1,13,373371444
0,1,9,373372056
0,3,13,373399812
0,1,18,373401900
0,11,14,373403448
0,5,14,373417452
0,2,13,373430772
0,16,18,373430880
0,11,19,373432500
0,11,14,373433400
0,16,19,373434876
0,15,17,373435488
0,4,14,373435956
0,3,18,373436028
0,9,19,373436784
0,11,15,373437036
0,5,7,373438764
0,5,19,373440204
0,8,13,373442616
0,7,17,373449924
0,16,17,373450536
0,4,19,373450644
0,2,3,373452156
0,0,14,373453200
0,5,11,373454100
0,0,13,373460364
0,8,17,373471020
0,2,14,373471452
0,5,12,373473684
0,11,13,373475736
0,6,10,373476852
0,4,14,373477788
0,10,17,373479516
0,5,15,373479552
0,8,13,373480164
0,8,18,373481208
0,5,6,373481280
0,11,15,373481316
0,6,10,373481496
0,3,16,373482324
0,3,4,373483152
0,7,18,373483260
0,6,19,373483584
0,0,19,373483692
0,3,11,373484736
0,12,18,373484772
0,15,18,373485024
0,15,18,373485348
0,0,3,373485384
0,9,15,373485456
0,0,4,373485960
0,7,19,373486032
0,2,12,373487040
0,6,10,373487328
0,4,19,373487508
0,5,7,373487868
0,5,18,373488192
0,4,15,373488228
0,0,9,373488408
0,16,18,373488624
0,6,14,373488732
0,7,10,373488912
0,5,16,373489200
0,10,14,373489272
0,5,18,373489416
0,5,12,373489452
0,8,15,373489596
0,8,9,373489668
0,16,19,373490460
0,9,12,373490712
0,0,17,373490964
0,9,10,373491000
0,0,15,373491036
0,9,13,373491036
0,5,17,373491144
0,9,11,373492044
0,1,3,373492368
0,14,16,373492440
0,6,17,373492800
0,2,17,373493052
0,3,17,373493556
0,0,18,373493808
0,6,9,373493988
0,7,15,373494888
0,7,18,373494888
0,11,17,373495464
0,2,3,373495572
0,3,16,373495968
0,11,17,373496184
0,4,17,373497588
0,1,13,373497624
0,3,13,373497732
0,5,10,373498128
0,16,17,373498200
0,15,19,373499568
0,8,15,373499604
0,11,19,373500468
0,8,10,373502304
0,5,12,373502520
0,0,8,373502664
0,7,12,373502664
0,0,17,373504536
0,0,18,373504716
0,6,13,373505076
0,5,18,373505076
0,7,17,373507524
0,7,16,373508820
0,0,4,373509756
0,1,18,373513068
0,3,6,373517100
0,11,14,373517424
0,10,14,373517820
0,7,9,373517856
0,12,17,373518864
0,9,19,373519044
0,5,8,373519476
0,7,10,373519692
0,6,8,373520052
0,1,13,373520844
0,0,5,373522212
0,10,19,373522500
0,16,18,373522680
0,0,1,373523220
0,17,18,373523724
0,13,17,373524156
0,13,18,373524588
0,2,12,373526100
0,2,18,373527324
0,11,16,373527504
0,2,15,373528152
0,7,8,373528152
0,5,15,373528260
0,1,14,373529088
0,0,14,373530528
0,4,14,373531392
0,9,13,373531968
0,3,16,373532148
0,4,16,373532940
0,14,18,373544892
0,2,14,373549140
0,4,10,373549212
0,0,4,373549356
0,12,16,373552308
0,11,17,373556232
0,7,16,373556268
0,12,16,373557636
0,3,4,373560192
0,3,16,373566168
0,0,8,373581036
0,4,18,373643928
0,5,9,373673988
0,3,5,373733928
0,2,9,373734216
0,5,10,373734252
0,12,15,373746816
0,1,2,373748796
0,1,12,373749120
0,2,9,373750848
0,6,15,373757292
0,0,6,373758372
0,7,14,373761072
0,7,16,373761432
0,8,14,373762728
0,0,3,373768236
0,2,19,373801356
0,9,14,373812876
0,8,13,373814532
0,2,15,373838832
0,1,5,373839732
0,14,17,373858524
0,0,11,373861296
0,5,16,373862016
0,0,7,373864500
0,7,16,373865148
0,5,7,373866732
0,5,16,373918140
0,8,14,373920084
0,5,14,373920444
0,2,17,373921920
0,1,12,373921992
0,9,15,373922460
0,10,15,373927356
0,1,11,373929336
0,11,18,373931244
0,3,17,373933728
0,8,16,373936068
0,9,11,373937328
0,6,14,373937364
0,2,12,373939524
0,4,13,373941108
0,6,19,373941180
0,0,19,373941360
0,2,16,373942224
0,18,19,373956408
0,18,19,373958028
0,10,16,373958424
0,14,18,373960548
0,3,8,373965336
0,2,3,373968864
0,0,3,373970556
0,1,10,373971528
0,13,19,374025096
0,1,5,374030352
0,11,13,374036796
0,12,13,374037660
0,16,17,374042052
0,8,18,374044536
0,9,10,374047344
0,6,9,374062356
0,3,7,374067216
0,10,14,374083164
0,0,5,374148540
0,15,16,374151924
0,11,18,374171832
0,7,10,374173452
0,6,13,374194692
0,1,17,374198688
0,5,17,374200596
0,2,18,374203368
0,0,18,374203440
0,1,14,374203584
0,14,16,374205564
0,2,13,374208912
0,7,18,374217588
0,4,15,374218524
0,10,17,374218704
0,8,19,374219820
0,7,10,374220540
0,7,19,374220684
0,12,13,374223708
0,4,16,374261184
0,16,19,374312880
0,0,12,374318496
0,0,12,374332860
0,12,13,374352408
0,4,7,374361912
0,10,13,374362236
0,0,3,374370264
0,10,12,374371668
0,11,14,374529708
0,14,16,374530068
0,1,16,374530968
0,8,11,374535072
0,13,19,374535612
0,4,6,374569776
0,7,12,374572476
0,12,15,374594148
0,14,15,374595048
0,0,7,374595156
0,0,2,374595660
0,14,15,374599044
0,0,13,374604660
0,9,13,374618916
0,8,19,374622264
0,0,13,374622300
0,15,16,374622372
0,13,14,374623128
0,14,16,374623596
0,6,15,374623884
0,5,8,374626980
0,4,15,374627268
0,1,10,374627664
0,13,18,374627952
0,4,15,374628240
0,6,15,374629248
0,9,16,374630148
0,4,8,374630220
0,10,14,374630796
0,17,18,374631660
0,4,6,374632668
0,7,8,374633028
0,2,16,374633064
0,0,12,374633100
0,3,16,374633100
0,8,11,374633748
0,0,1,374633784
0,5,18,374634108
0,8,11,374634252
0,3,19,374634432
0,9,12,374634756
0,16,17,374635332
0,13,15,374635404
0,9,18,374635656
0,7,8,374635692
0,13,19,374635836
0,5,13,374636376
0,8,14,374636412
0,5,8,374636664
0,0,5,374637168
0,7,17,374637312
0,0,4,374638320
0,11,17,374638464
0,7,9,374638896
0,5,19,374638968
0,1,10,374638968
0,10,12,374640300
0,1,12,374641884
0,8,13,374643468
0,1,8,374644152
0,10,16,374644764
0,10,19,374646096
0,9,10,374646096
0,13,17,374646960
0,0,4,374647068
0,2,5,374647680
0,3,9,374647680
0,9,19,374647752
0,6,16,374647968
0,5,17,374648652
0,5,12,374648976
0,11,16,374649552
0,3,12,374649660
0,1,18,374650056
0,10,14,374650524
0,8,17,374650704
0,3,7,374650848
0,1,7,374650884
0,12,19,374651532
0,6,18,374651856
0,9,10,374652576
0,2,12,374653764
0,13,16,374654160
0,0,9,374654700
0,5,7,374654988
0,6,18,374654988
0,9,19,374655780
0,5,6,374656104
0,8,13,374656500
0,0,11,374659092
0,5,10,374659272
0,9,12,374659776
0,0,19,374660388
0,0,2,374661144
0,13,15,374661720
0,16,18,374662296
0,7,13,374662512
0,8,9,374666364
0,10,11,374666652
0,12,15,374667408
0,10,11,374667984
0,3,18,374668272
0,1,9,374669892
0,10,14,374673096
0,5,9,374674140
0,0,16,374674248
0,0,4,374675364
0,1,17,374676444
0,0,6,374677308
0,3,17,374677488
0,13,14,374678388
0,10,16,374679288
0,9,17,374683392
0,13,16,374684580
0,5,8,374686956
0,3,7,374690700
0,0,3,374694192
0,10,18,374701860
0,4,13,374706252
0,0,9,374706900
0,5,16,374707116
0,2,8,374707332
0,6,12,374708628
0,0,13,374708808
0,9,11,374709708
0,6,15,374710464
0,17,18,374710572
0,3,5,374711940
0,12,16,374712444
0,6,7,374715108
0,7,12,374716944
0,1,15,374716980
0,1,4,374717484
0,14,15,374717664
0,7,13,374717952
0,2,9,374718168
0,5,15,374718348
0,15,19,374719032
0,3,15,374719536
0,5,15,374719824
0,7,13,374720832
0,0,8,374724036
0,1,5,374724972
0,3,18,374725512
0,16,19,374729184
0,5,15,374730588
0,3,18,374734080
0,6,13,374735700
0,3,11,374737752
0,2,9,374757552
0,9,17,374774868
0,12,18,374784588
0,0,5,374785020
0,4,13,374786136
0,10,18,374794812
0,6,8,374795640
0,8,17,374851980
0,12,17,374903748
0,0,9,374947920
0,9,17,374996484
0,12,15,375002820
0,6,13,375003576
0,14,15,375143040
0,9,18,375145128
